article_id,weak_supervision_label,preliminary_model_label,centroid_cosine_similarity,cosine_similarity_band,weak_vs_model_confusion_cell,llm_majority_label,llm_voting_protocol,llm_per_voter_breakdown
v18_0471,0,0,0.4159,low,TP,0.0,no_vote,no_vote
v18_3225,0,0,0.4293037056922912,low,no_error,0.0,no_vote,no_vote
v18_1405,0,1,0.6846598982810974,mid_high,no_error,0.0,no_vote,no_vote
v18_2876,0,1,0.577637255191803,mid_low,no_error,0.0,no_vote,no_vote
v18_4504,0,0,0.4675967693328857,low,no_error,0.0,no_vote,no_vote
v18_4692,0,0,0.5240628719329834,low_mid,no_error,0.0,no_vote,no_vote
v18_2826,0,1,0.5400452613830566,low_mid,no_error,0.0,no_vote,no_vote
v18_0287,0,0,0.5035,mid,TP,0.0,manual,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=1|cb-llama3.1-8b/Meta=1|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=0
v18_1869,0,1,0.6186066269874573,mid,no_error,0.0,no_vote,no_vote
v18_3114,0,0,0.4124637544155121,low,no_error,0.0,no_vote,no_vote
v18_3625,0,0,0.4292300045490265,low,no_error,0.0,no_vote,no_vote
v18_2312,0,1,0.5066978335380554,low_mid,no_error,0.0,no_vote,no_vote
v18_4923,0,0,0.5680660009384155,mid_low,no_error,0.0,no_vote,no_vote
v18_1618,0,1,0.5576721429824829,mid_low,no_error,0.0,no_vote,no_vote
v18_0994,1,1,0.6966425180435181,mid_high,no_error,0.0,no_vote,no_vote
v18_1803,0,1,0.6007943749427795,mid,no_error,0.0,no_vote,no_vote
v18_2642,0,1,0.5129647254943848,low_mid,no_error,0.0,no_vote,no_vote
v18_4802,0,0,0.4670557379722595,low,no_error,0.0,no_vote,no_vote
v18_3535,0,0,0.3750722706317901,extreme_low,no_error,0.0,no_vote,no_vote
v18_4831,0,0,0.4428221583366394,low,no_error,0.0,no_vote,no_vote
v18_3911,0,0,0.4502807855606079,low,no_error,0.0,no_vote,no_vote
v18_2107,0,1,0.5381789207458496,low_mid,no_error,0.0,no_vote,no_vote
v18_3044,0,0,0.3978207111358642,extreme_low,no_error,0.0,no_vote,no_vote
v18_0416,1,1,0.6979,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=1|ms-small-la
v18_0977,0,1,0.6589646339416504,mid_high,no_error,0.0,no_vote,no_vote
v18_2417,1,1,0.7010838985443115,high,no_error,0.0,no_vote,no_vote
v18_0505,1,0,0.6972,mid,FP,1.0,weighted_majority_1,gq-llama-4-scout-17b-16e/Meta=1|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=1|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=1|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=0|cb-llam
v18_4152,0,0,0.5218662619590759,low_mid,no_error,0.0,no_vote,no_vote
v18_4255,0,0,0.5195468664169312,low_mid,no_error,0.0,no_vote,no_vote
v18_3941,0,0,0.453844279050827,low,no_error,0.0,no_vote,no_vote
v18_0414,1,0,0.6904,mid,FP,0.0,no_vote,no_vote
v18_4148,0,0,0.5360161066055298,low_mid,no_error,0.0,no_vote,no_vote
v18_1183,1,1,0.6881624460220337,mid_high,no_error,0.0,no_vote,no_vote
v18_0485,0,0,0.4369,low,TP,0.0,no_vote,no_vote
v18_0893,0,1,0.6570910811424255,mid_high,no_error,0.0,no_vote,no_vote
v18_0805,0,1,0.6697707176208496,mid_high,no_error,0.0,no_vote,no_vote
v18_0555,0,0,0.505,mid,TP,0.0,weighted_majority_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=1|or-minimax-m2.5/MiniMax=1|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=0|ms-small-latest/Mistral=0|gq-llama4-scout/Meta=0|gq-llama-3.1-8b/Meta=0
v18_3825,0,0,0.4138131439685821,low,no_error,0.0,no_vote,no_vote
v18_1197,0,1,0.66368567943573,mid_high,no_error,0.0,no_vote,no_vote
v18_4253,0,0,0.5390325784683228,low_mid,no_error,0.0,no_vote,no_vote
v18_4058,0,0,0.4536560475826263,low,no_error,0.0,no_vote,no_vote
v18_1293,0,1,0.651111900806427,mid_high,no_error,0.0,no_vote,no_vote
v18_2221,0,1,0.6206004619598389,mid,no_error,0.0,no_vote,no_vote
v18_3504,0,0,0.1496785283088684,extreme_low,no_error,0.0,no_vote,no_vote
v18_3654,0,0,0.4456663429737091,low,no_error,0.0,no_vote,no_vote
v18_4758,0,0,0.5364046096801758,low_mid,no_error,0.0,no_vote,no_vote
v18_3006,0,0,0.3757045865058899,extreme_low,no_error,0.0,no_vote,no_vote
v18_2093,0,1,0.600364625453949,mid,no_error,0.0,no_vote,no_vote
v18_2187,0,1,0.5852950811386108,mid_low,no_error,0.0,no_vote,no_vote
v18_3036,0,0,0.4247195720672607,low,no_error,0.0,no_vote,no_vote
v18_3918,0,0,0.4843275249004364,low,no_error,0.0,no_vote,no_vote
v18_1272,1,1,0.6934295892715454,mid_high,no_error,0.0,no_vote,no_vote
v18_0290,1,0,0.7186,high,FP,0.0,no_vote,no_vote
v18_4827,0,0,0.4925768971443176,low,no_error,0.0,no_vote,no_vote
v18_0252,0,0,0.5052,mid,TP,0.0,weighted_majority_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=1|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=1
v18_3245,0,0,0.3974640667438507,extreme_low,no_error,0.0,no_vote,no_vote
v18_0350,0,0,0.5004,mid,TP,0.0,no_vote,no_vote
v18_1187,1,1,0.7027332782745361,high,no_error,0.0,no_vote,no_vote
v18_1961,0,1,0.6347605586051941,mid,no_error,0.0,no_vote,no_vote
v18_0422,0,1,0.3316,low,FN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|cb-llam
v18_0090,0,0,0.5044,mid,TP,0.0,no_vote,no_vote
v18_3729,0,0,0.4547919929027557,low,no_error,0.0,no_vote,no_vote
v18_2236,0,1,0.592987060546875,mid_low,no_error,0.0,no_vote,no_vote
v18_0670,1,1,0.7218,high,TN,0.0,no_vote,no_vote
v18_3040,0,0,0.3654682636260986,extreme_low,no_error,0.0,no_vote,no_vote
v18_0026,0,1,0.5003,mid,FN,0.0,weighted_majority_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-llama-4-scout-17b-16e/Meta=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-l
v18_0429,1,1,0.8085,high,TN,0.0,no_vote,no_vote
v18_0683,0,0,0.504,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_4463,0,0,0.577324390411377,mid_low,no_error,0.0,no_vote,no_vote
v18_3945,0,0,0.3591631650924682,extreme_low,no_error,0.0,no_vote,no_vote
v18_3523,0,0,0.3396309912204742,extreme_low,no_error,0.0,no_vote,no_vote
v18_1541,0,1,0.5903353095054626,mid_low,no_error,0.0,no_vote,no_vote
v18_2031,0,1,0.5498378276824951,low_mid,no_error,0.0,no_vote,no_vote
v18_2232,0,1,0.6108660101890564,mid,no_error,0.0,no_vote,no_vote
v18_4120,0,0,0.5336191058158875,low_mid,no_error,0.0,no_vote,no_vote
v18_3235,0,0,0.2773820757865906,extreme_low,no_error,0.0,no_vote,no_vote
v18_0254,0,0,0.4693,low,TP,0.0,no_vote,no_vote
v18_1029,1,1,0.7040019631385803,high,no_error,0.0,no_vote,no_vote
v18_4392,0,0,0.5633456110954285,mid_low,no_error,0.0,no_vote,no_vote
v18_3800,0,0,0.4829249978065491,low,no_error,0.0,no_vote,no_vote
v18_4310,0,0,0.5469183325767517,low_mid,no_error,0.0,no_vote,no_vote
v18_2509,0,1,0.5774599313735962,mid_low,no_error,0.0,no_vote,no_vote
v18_2292,0,1,0.5050674676895142,low_mid,no_error,0.0,no_vote,no_vote
v18_1323,1,1,0.698064386844635,mid_high,no_error,0.0,no_vote,no_vote
v18_1550,0,1,0.5995820760726929,mid_low,no_error,0.0,no_vote,no_vote
v18_4647,0,0,0.4966671764850616,low,no_error,0.0,no_vote,no_vote
v18_0315,1,0,0.6956,mid,FP,0.0,no_vote,no_vote
v18_1242,1,1,0.7194241285324097,high,no_error,0.0,no_vote,no_vote
v18_2450,0,1,0.6028318405151367,mid,no_error,0.0,no_vote,no_vote
v18_1578,0,1,0.6344105005264282,mid,no_error,0.0,no_vote,no_vote
v18_4625,0,0,0.5577954053878784,mid_low,no_error,0.0,no_vote,no_vote
v18_3116,0,0,0.446544349193573,low,no_error,0.0,no_vote,no_vote
v18_0069,0,1,0.503,mid,FN,0.0,org_diverse_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|or-minimax-m2.5/MiniMax=0|cb-llama3.1-8b/Meta=1|ms-ministral-8b/Mistral=0|ms-nemo/
v18_0859,0,1,0.6787476539611816,mid_high,no_error,0.0,no_vote,no_vote
v18_2753,0,1,0.5414543151855469,low_mid,no_error,0.0,no_vote,no_vote
v18_1632,0,1,0.5802032947540283,mid_low,no_error,0.0,no_vote,no_vote
v18_1650,0,1,0.5625889301300049,mid_low,no_error,0.0,no_vote,no_vote
v18_3860,0,0,0.4131535589694977,low,no_error,0.0,no_vote,no_vote
v18_3106,0,0,0.4028988182544708,low,no_error,0.0,no_vote,no_vote
v18_1074,0,1,0.6801497340202332,mid_high,no_error,0.0,no_vote,no_vote
v18_4001,0,0,0.4883390069007873,low,no_error,0.0,no_vote,no_vote
v18_0787,0,0,0.5051,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_2605,0,1,0.5747054815292358,mid_low,no_error,0.0,no_vote,no_vote
v18_3630,0,0,0.495454728603363,low,no_error,0.0,no_vote,no_vote
v18_2121,0,1,0.6425673961639404,mid,no_error,0.0,no_vote,no_vote
v18_1874,0,1,0.6329358220100403,mid,no_error,0.0,no_vote,no_vote
v18_0811,1,1,0.7299215793609619,high,no_error,0.0,no_vote,no_vote
v18_0387,0,0,0.3108,low,TP,0.0,no_vote,no_vote
v18_2882,0,1,0.6174154281616211,mid,no_error,0.0,no_vote,no_vote
v18_1175,0,1,0.6585132479667664,mid_high,no_error,0.0,no_vote,no_vote
v18_3197,0,0,0.4282438158988952,low,no_error,0.0,no_vote,no_vote
v18_2623,0,1,0.6564767956733704,mid_high,no_error,0.0,no_vote,no_vote
v18_1351,1,1,0.7198804616928101,high,no_error,0.0,no_vote,no_vote
v18_0410,1,0,0.6898,mid,FP,0.0,no_vote,no_vote
v18_4212,0,0,0.5172314047813416,low_mid,no_error,0.0,no_vote,no_vote
v18_0109,1,1,0.7834,high,TN,0.0,no_vote,no_vote
v18_4995,0,0,0.553003191947937,mid_low,no_error,0.0,no_vote,no_vote
v18_3429,0,0,0.4402840733528137,low,no_error,0.0,no_vote,no_vote
v18_2809,0,1,0.5410510897636414,low_mid,no_error,0.0,no_vote,no_vote
v18_2594,0,1,0.5780839920043945,mid_low,no_error,0.0,no_vote,no_vote
v18_2836,0,1,0.5865097045898438,mid_low,no_error,0.0,no_vote,no_vote
v18_2372,0,1,0.5648961067199707,mid_low,no_error,0.0,no_vote,no_vote
v18_1235,0,1,0.6655486226081848,mid_high,no_error,0.0,no_vote,no_vote
v18_2146,0,1,0.657988429069519,mid_high,no_error,0.0,no_vote,no_vote
v18_4975,0,0,0.4650695025920868,low,no_error,0.0,no_vote,no_vote
v18_0599,1,1,0.6988,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=1|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|gq-llama
v18_1434,0,1,0.6583408713340759,mid_high,no_error,0.0,no_vote,no_vote
v18_4996,0,0,0.5396847128868103,low_mid,no_error,0.0,no_vote,no_vote
v18_0538,1,1,0.6869,mid,TN,0.0,org_diverse_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|gq-llama-3.
v18_0721,1,1,0.6978,mid,TN,0.0,no_vote,no_vote
v18_4410,0,0,0.5545510649681091,mid_low,no_error,0.0,no_vote,no_vote
v18_1872,0,1,0.6168874502182007,mid,no_error,0.0,no_vote,no_vote
v18_2845,0,1,0.6615918278694153,mid_high,no_error,0.0,no_vote,no_vote
v18_2053,0,1,0.5930628776550293,mid_low,no_error,0.0,no_vote,no_vote
v18_2907,0,0,0.3853828608989715,extreme_low,no_error,0.0,no_vote,no_vote
v18_2254,0,1,0.5294877886772156,low_mid,no_error,0.0,no_vote,no_vote
v18_3912,0,0,0.4671754837036133,low,no_error,0.0,no_vote,no_vote
v18_0177,1,1,0.687,mid,TN,0.0,no_vote,no_vote
v18_2890,0,1,0.5023927092552185,low_mid,no_error,0.0,no_vote,no_vote
v18_3673,0,0,0.4644673764705658,low,no_error,0.0,no_vote,no_vote
v18_0080,1,0,0.702,high,FP,0.0,no_vote,no_vote
v18_2561,0,1,0.5563558340072632,mid_low,no_error,0.0,no_vote,no_vote
v18_1723,0,1,0.6225138902664185,mid,no_error,0.0,no_vote,no_vote
v18_1617,0,1,0.6055217385292053,mid,no_error,0.0,no_vote,no_vote
v18_1654,0,1,0.6478266716003418,mid,no_error,0.0,no_vote,no_vote
v18_2328,0,1,0.6142207384109497,mid,no_error,0.0,no_vote,no_vote
v18_4613,0,0,0.5750367641448975,mid_low,no_error,0.0,no_vote,no_vote
v18_0221,0,0,0.5019,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=1|cb-llama3.1-8b/Meta=0|gq-llama
v18_0093,1,1,0.7409,high,TN,0.0,no_vote,no_vote
v18_2609,0,1,0.5466336011886597,low_mid,no_error,0.0,no_vote,no_vote
v18_3382,0,0,0.4449145197868347,low,no_error,0.0,no_vote,no_vote
v18_4415,0,0,0.5183868408203125,low_mid,no_error,0.0,no_vote,no_vote
v18_1397,0,1,0.6775339841842651,mid_high,no_error,0.0,no_vote,no_vote
v18_4686,0,0,0.5217339992523193,low_mid,no_error,0.0,no_vote,no_vote
v18_1292,0,1,0.651753306388855,mid_high,no_error,0.0,no_vote,no_vote
v18_2164,0,1,0.6517977714538574,mid_high,no_error,0.0,no_vote,no_vote
v18_2939,0,0,0.3181410431861877,extreme_low,no_error,0.0,no_vote,no_vote
v18_3668,0,0,0.4857885241508484,low,no_error,0.0,no_vote,no_vote
v18_0812,0,1,0.664978563785553,mid_high,no_error,0.0,no_vote,no_vote
v18_1258,1,1,0.6936303377151489,mid_high,no_error,0.0,no_vote,no_vote
v18_0889,0,1,0.670623242855072,mid_high,no_error,0.0,no_vote,no_vote
v18_1451,0,1,0.6534208059310913,mid_high,no_error,0.0,no_vote,no_vote
v18_3316,0,0,0.3842189311981201,extreme_low,no_error,0.0,no_vote,no_vote
v18_2559,0,1,0.5393446087837219,low_mid,no_error,0.0,no_vote,no_vote
v18_3574,0,0,0.4237945675849914,low,no_error,0.0,no_vote,no_vote
v18_2680,0,1,0.5238509774208069,low_mid,no_error,0.0,no_vote,no_vote
v18_4651,0,0,0.5755765438079834,mid_low,no_error,0.0,no_vote,no_vote
v18_4811,0,0,0.5505959987640381,mid_low,no_error,0.0,no_vote,no_vote
v18_4679,0,0,0.5765975713729858,mid_low,no_error,0.0,no_vote,no_vote
v18_2964,0,0,0.3080206513404846,extreme_low,no_error,0.0,no_vote,no_vote
v18_2672,0,1,0.5170743465423584,low_mid,no_error,0.0,no_vote,no_vote
v18_0561,1,1,0.6898,mid,TN,0.0,no_vote,no_vote
v18_2778,0,1,0.5989736318588257,mid_low,no_error,0.0,no_vote,no_vote
v18_2948,0,0,0.4422279596328735,low,no_error,0.0,no_vote,no_vote
v18_2817,0,1,0.598652184009552,mid_low,no_error,0.0,no_vote,no_vote
v18_2758,0,1,0.5870239734649658,mid_low,no_error,0.0,no_vote,no_vote
v18_1756,0,1,0.5949394702911377,mid_low,no_error,0.0,no_vote,no_vote
v18_0724,0,0,0.5029,mid,TP,0.0,no_vote,no_vote
v18_0219,1,0,0.6939,mid,FP,0.0,no_vote,no_vote
v18_4139,0,0,0.5266546607017517,low_mid,no_error,0.0,no_vote,no_vote
v18_3957,0,0,0.4135895669460296,low,no_error,0.0,no_vote,no_vote
v18_1588,0,1,0.5760626792907715,mid_low,no_error,0.0,no_vote,no_vote
v18_3347,0,0,0.4055216610431671,low,no_error,0.0,no_vote,no_vote
v18_3970,0,0,0.4395924806594848,low,no_error,0.0,no_vote,no_vote
v18_4707,0,0,0.4096290171146393,low,no_error,0.0,no_vote,no_vote
v18_0043,0,0,0.3885,low,TP,0.0,no_vote,no_vote
v18_3001,0,0,0.4001882672309875,low,no_error,0.0,no_vote,no_vote
v18_0210,1,1,0.6969,mid,TN,0.0,no_vote,no_vote
v18_0677,1,0,0.6928,mid,FP,0.0,org_diverse_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|cb-llama3.1-8b/Meta=1
v18_0354,1,0,0.7081,high,FP,0.0,no_vote,no_vote
v18_1433,0,1,0.6776257753372192,mid_high,no_error,0.0,no_vote,no_vote
v18_0949,0,1,0.6716122627258301,mid_high,no_error,0.0,no_vote,no_vote
v18_2843,0,1,0.5688247680664062,mid_low,no_error,0.0,no_vote,no_vote
v18_0577,1,0,0.6942,mid,FP,0.0,no_vote,no_vote
v18_3928,0,0,0.4165700078010559,low,no_error,0.0,no_vote,no_vote
v18_0544,1,1,0.6894,mid,TN,1.0,weighted_majority_1,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=1|cb-llama3.1-8b/Meta=1|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=1
v18_0367,0,1,0.4711,low,FN,0.0,no_vote,no_vote
v18_1612,0,1,0.6485326886177063,mid,no_error,0.0,no_vote,no_vote
v18_3550,0,0,0.3789381682872772,extreme_low,no_error,0.0,no_vote,no_vote
v18_3716,0,0,0.3648171722888946,extreme_low,no_error,0.0,no_vote,no_vote
v18_3779,0,0,0.4726466238498688,low,no_error,0.0,no_vote,no_vote
v18_0135,0,0,0.3777,low,TP,0.0,no_vote,no_vote
v18_4480,0,0,0.576306939125061,mid_low,no_error,0.0,no_vote,no_vote
v18_1437,0,1,0.6748230457305908,mid_high,no_error,0.0,no_vote,no_vote
v18_0047,1,1,0.688,mid,TN,0.0,no_vote,no_vote
v18_1360,0,1,0.6631054878234863,mid_high,no_error,0.0,no_vote,no_vote
v18_0734,0,0,0.5017,mid,TP,0.0,no_vote,no_vote
v18_1534,0,1,0.6488150358200073,mid,no_error,0.0,no_vote,no_vote
v18_2004,0,1,0.5854834318161011,mid_low,no_error,0.0,no_vote,no_vote
v18_3795,0,0,0.4812867045402527,low,no_error,0.0,no_vote,no_vote
v18_2519,0,1,0.5455660223960876,low_mid,no_error,0.0,no_vote,no_vote
v18_1972,0,1,0.570222020149231,mid_low,no_error,0.0,no_vote,no_vote
v18_0996,1,1,0.7024229764938354,high,no_error,0.0,no_vote,no_vote
v18_0061,1,1,0.6887,mid,TN,0.0,no_vote,no_vote
v18_1108,0,1,0.6506018042564392,mid_high,no_error,0.0,no_vote,no_vote
v18_2405,0,1,0.5434026718139648,low_mid,no_error,0.0,no_vote,no_vote
v18_0095,0,0,0.4067,low,TP,0.0,no_vote,no_vote
v18_0478,1,1,0.6896,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=1|gq-llama4-scout/Meta=0|ms-small-l
v18_4359,0,0,0.5085081458091736,low_mid,no_error,0.0,no_vote,no_vote
v18_4112,0,0,0.5203729271888733,low_mid,no_error,0.0,no_vote,no_vote
v18_3707,0,0,0.4930729269981384,low,no_error,0.0,no_vote,no_vote
v18_1101,0,1,0.681932806968689,mid_high,no_error,0.0,no_vote,no_vote
v18_2746,0,1,0.6276373863220215,mid,no_error,0.0,no_vote,no_vote
v18_2170,0,1,0.5317946076393127,low_mid,no_error,0.0,no_vote,no_vote
v18_0322,0,0,0.4291,low,TP,0.0,no_vote,no_vote
v18_4254,0,0,0.5122397541999817,low_mid,no_error,0.0,no_vote,no_vote
v18_3142,0,0,0.4156189560890198,low,no_error,0.0,no_vote,no_vote
v18_3537,0,0,0.356618195772171,extreme_low,no_error,0.0,no_vote,no_vote
v18_4925,0,0,0.5060968995094299,low_mid,no_error,0.0,no_vote,no_vote
v18_2924,0,0,0.4075486063957214,low,no_error,0.0,no_vote,no_vote
v18_1149,0,1,0.6681758165359497,mid_high,no_error,0.0,no_vote,no_vote
v18_3617,0,0,0.4815536737442016,low,no_error,0.0,no_vote,no_vote
v18_0291,1,1,0.6944,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8
v18_3749,0,0,0.4841260015964508,low,no_error,0.0,no_vote,no_vote
v18_3586,0,0,0.2322258055210113,extreme_low,no_error,0.0,no_vote,no_vote
v18_0533,0,0,0.3279,low,TP,0.0,no_vote,no_vote
v18_3607,0,0,0.4527085423469543,low,no_error,0.0,no_vote,no_vote
v18_2648,0,1,0.530265748500824,low_mid,no_error,0.0,no_vote,no_vote
v18_4810,0,0,0.4887562394142151,low,no_error,0.0,no_vote,no_vote
v18_1983,0,1,0.573155403137207,mid_low,no_error,0.0,no_vote,no_vote
v18_2932,0,0,0.4176710844039917,low,no_error,0.0,no_vote,no_vote
v18_1536,0,1,0.6104568243026733,mid,no_error,0.0,no_vote,no_vote
v18_4534,0,0,0.4615724086761474,low,no_error,0.0,no_vote,no_vote
v18_4172,0,0,0.5485544204711914,low_mid,no_error,0.0,no_vote,no_vote
v18_3360,0,0,0.3563818335533142,extreme_low,no_error,0.0,no_vote,no_vote
v18_3665,0,0,0.3109652400016784,extreme_low,no_error,0.0,no_vote,no_vote
v18_4005,0,0,0.4418167769908905,low,no_error,0.0,no_vote,no_vote
v18_3626,0,0,0.4157831370830536,low,no_error,0.0,no_vote,no_vote
v18_0586,0,1,0.5041,mid,FN,0.0,manual,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=1|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=1|gq-llama
v18_3256,0,0,0.3583467304706573,extreme_low,no_error,0.0,no_vote,no_vote
v18_2298,0,1,0.5489802956581116,low_mid,no_error,0.0,no_vote,no_vote
v18_3988,0,0,0.4900153279304504,low,no_error,0.0,no_vote,no_vote
v18_0584,1,0,0.6997,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|gq-llama-3.1-8b/Met
v18_2423,0,1,0.598231852054596,mid_low,no_error,0.0,no_vote,no_vote
v18_1391,0,1,0.6549088954925537,mid_high,no_error,0.0,no_vote,no_vote
v18_4525,0,0,0.4457983374595642,low,no_error,0.0,no_vote,no_vote
v18_4920,0,0,0.5171432495117188,low_mid,no_error,0.0,no_vote,no_vote
v18_4800,0,0,0.4678484201431274,low,no_error,0.0,no_vote,no_vote
v18_3240,0,0,0.4486382007598877,low,no_error,0.0,no_vote,no_vote
v18_4281,0,0,0.5238454937934875,low_mid,no_error,0.0,no_vote,no_vote
v18_3338,0,0,0.0625387281179428,extreme_low,no_error,0.0,no_vote,no_vote
v18_3220,0,0,0.1438347697257995,extreme_low,no_error,0.0,no_vote,no_vote
v18_2111,0,1,0.6107336282730103,mid,no_error,0.0,no_vote,no_vote
v18_1174,0,1,0.667504072189331,mid_high,no_error,0.0,no_vote,no_vote
v18_4862,0,0,0.5768357515335083,mid_low,no_error,0.0,no_vote,no_vote
v18_3811,0,0,0.4884667992591858,low,no_error,0.0,no_vote,no_vote
v18_1867,0,1,0.6089152097702026,mid,no_error,0.0,no_vote,no_vote
v18_2614,0,1,0.6076241731643677,mid,no_error,0.0,no_vote,no_vote
v18_3866,0,0,0.4943356215953827,low,no_error,0.0,no_vote,no_vote
v18_4885,0,0,0.4941218495368957,low,no_error,0.0,no_vote,no_vote
v18_3778,0,0,0.4812409281730652,low,no_error,0.0,no_vote,no_vote
v18_3846,0,0,0.4108645021915436,low,no_error,0.0,no_vote,no_vote
v18_2416,0,1,0.5526547431945801,mid_low,no_error,0.0,no_vote,no_vote
v18_0070,1,0,0.6921,mid,FP,0.0,no_vote,no_vote
v18_4880,0,0,0.5763557553291321,mid_low,no_error,0.0,no_vote,no_vote
v18_1126,0,1,0.6558921337127686,mid_high,no_error,0.0,no_vote,no_vote
v18_4024,0,0,0.4920564293861389,low,no_error,0.0,no_vote,no_vote
v18_3250,0,0,0.3295194804668426,extreme_low,no_error,0.0,no_vote,no_vote
v18_3901,0,0,0.2455897629261016,extreme_low,no_error,0.0,no_vote,no_vote
v18_1095,0,1,0.6600987911224365,mid_high,no_error,0.0,no_vote,no_vote
v18_4545,0,0,0.5441516637802124,low_mid,no_error,0.0,no_vote,no_vote
v18_1212,1,1,0.7169189453125,high,no_error,0.0,no_vote,no_vote
