article_id,headline,corpus_batch,SMI_score,SMI_label,human_label
v18_3979,২০১৯ সাল থেকে বাণিজ্য মেলা পূর্বাচলে,corpus_expansion_5000,0.21835397631678222,0,0
v18_0911,কারখানায় আগুন: আহত ৫,corpus_expansion_5000,0.0945363922261271,0,1
v18_3145,মধ্যপ্রদেশেও নাগরিকত্ব আইন বিরোধী প্রস্তাব পাস,corpus_expansion_5000,0.3506169306401404,0,0
v18_0999,ধর্ষণ ঠেকাবে বুলেটপ্রুফ অন্তর্বাস!,corpus_expansion_5000,0.417820826281156,1,1
v18_3653,অবসরপ্রাপ্ত ভারতীয় সেনাকে পুলিশ বলছে ‘বাংলাদেশি অভিবাসী’,corpus_expansion_5000,0.41535974476147886,0,0
v18_2483,"দুর্ঘটনায় পথচারী নিহত, বাসে আগুন",corpus_expansion_5000,0.17258558414266226,0,1
v18_4076,শিল্পকলায় রবীন্দ্র স্মরণ,corpus_expansion_5000,0.22404081870056092,0,0
v18_2370,মোহাম্মদপুরে গুলি করে কিশোর হত্যা,corpus_expansion_5000,0.1353199798207458,0,1
v18_4838,শান্তিপূর্ণ হরতাল,corpus_expansion_5000,0.483800206305103,1,0
v18_0033,চাকরি না দেয়ায় ভাসানী বিশ্ববিদ্যালয়ের মাইক্রোবাস ভাঙচুর,new_low_w0_pany,0.12815049595676847,0,0
v18_3789,"চিনির দাম কমাল টিসিবি, এখন কেজি ৪৩ টাকা",corpus_expansion_5000,0.17978036130072836,0,0
v18_1020,গাজীপুরে ‘নির্ঘাত কনটেস্ট’ হবে!,corpus_expansion_5000,0.7023649664307383,1,1
v18_1647,‘ড্রোন হামলার পক্ষে নয় বিশ্ববাসী’,corpus_expansion_5000,0.22311587068072297,0,1
v18_0733,দিনাজপুরে মাদকাসক্ত সন্তানদের পুলিশে দিচ্ছেন বাবা-মা!,new_mid_w1_p1,0.5320248714922053,1,1
v18_4582,১১ জুনকে জাতীয় পাহাড় রক্ষা দিবস ঘোষণার দাবি,corpus_expansion_5000,0.14600190044024794,0,0
v18_3274,অপারেটররা ইন্টারনেট প্যাকেজ আলাদা করতে রাজি নয়,corpus_expansion_5000,0.25729691798980925,0,0
v18_1620,মায়ের সামনে ছেলেকে পিটিয়ে হত্যা!,corpus_expansion_5000,0.6612177885877424,1,1
v18_3135,কিশোরগঞ্জে পাঁচ শতাধিক পোলট্রি খামার বন্ধ,corpus_expansion_5000,0.1544292885021414,0,0
v18_2689,জঙ্গিদের তথ্য পেতে অ্যাপস চালু করল পুলিশ,corpus_expansion_5000,0.318584252249026,0,1
v18_2707,ভারত সিরিজ নিয়ে ‘বিরক্ত’ আফ্রিদি,corpus_expansion_5000,0.1657276228564136,0,1
v18_0297,এবিএম মূসা: তাঁর অনন্যতা,v17_reused,0.15774665169515273,0,0
v18_2339,রিয়ালে নেইমারের ‘অপেক্ষায়’ মদ্রিচ,corpus_expansion_5000,0.7384195570193581,1,1
v18_0653,মুজিবনগর দিবসে নিউ ইয়র্কে কর্মসূচি,new_low_w0_pany,0.4344869440240335,1,0
v18_3774,ফরিদপুরে বিজিবি মোতায়েন,corpus_expansion_5000,0.27005891901883106,0,0
v18_1255,খাশোগি হত্যাকাণ্ড: ১৫ সদস্যের আততায়ী দলের ছবি প্রকাশ,corpus_expansion_5000,0.0945363922261271,0,1
v18_4520,বিশুদ্ধ পানি ও পয়ঃনিষ্কাশনে বিশ্ব ব্যাংকের ঋণ,corpus_expansion_5000,0.17921858498670093,0,0
v18_0230,হাসিনাকে হত্যাচেষ্টার ৫ মামলা ঝুলছে বহু দিন,new_mid_w1_p0,0.27684361102519256,0,0
v18_3276,পুঁজিবাজার উন্নয়নে সহায়তা দেবে বিশ্ব ব্যাংক,corpus_expansion_5000,0.19000580961738978,0,0
v18_3230,"বাজাজ, হোন্ডা, টিভিএস মোটরসাইকেল হবে দেশেই",corpus_expansion_5000,0.0945363922261271,0,0
v18_0691,সংসদে বঙ্গবন্ধু পরিবারের নিরাপত্তা বিল পেশ,new_mid_w1_p0,0.0945363922261271,0,0
v18_2754,যশোরে ভোটের সংঘাতে গুলিবিদ্ধ ১,corpus_expansion_5000,0.35323362466552505,0,1
v18_4863,রাজীবের ভাইদের কোটি টাকার ক্ষতিপূরণ স্থগিত,corpus_expansion_5000,0.11027558247680477,0,0
v18_0969,খুনের হুমকিও পেয়েছিলেন ‘বালিকা বধূ’!,corpus_expansion_5000,0.8740427086864251,1,1
v18_0633,সিরাজগঞ্জে সড়ক দুর্ঘটনায় দুই ছাত্র নিহত,new_high_w1_pany,0.2191980824803497,0,1
v18_4092,ঘুরে দাঁড়ানোর আশায় ম্যাথিউস,corpus_expansion_5000,0.4413369854724032,1,0
v18_4077,বাংলাদেশে আসতে রাজি হতেন না পিটারসেন,corpus_expansion_5000,0.6289455705684073,1,0
v18_1321,বেগমগঞ্জে শিশু ধর্ষণের শিকার,corpus_expansion_5000,0.2012252755330367,0,1
v18_1831,নারায়ণগঞ্জে ‘ডাকাত’-পুলিশ গোলাগুলি,corpus_expansion_5000,0.1476023763660605,0,1
v18_2178,‘মানকাড’ আউট কোহলিকে করলে কী হতো?,corpus_expansion_5000,0.9661610667374291,1,1
v18_1417,উদ্যাপিত সন্ত্রাস,corpus_expansion_5000,0.43397997012125694,1,1
v18_1782,‘জঙ্গিবাদ হারাম’- লাখো আলেমের ‘ফতোয়া’,corpus_expansion_5000,0.16958893071166353,0,1
v18_4715,নবজাতকের মৃত্যুর ঘটনায় ক্লিনিক ভাংচুর,corpus_expansion_5000,0.17921858498670093,0,0
v18_4701,নরসিংদীতে আট দোকান আগুনে পুড়ে ছাই,corpus_expansion_5000,0.3171281052962109,0,0
v18_4118,ছুটির দিনে ঘুরে এলাম খোরফাক্কান-মাসাফি,corpus_expansion_5000,0.3921913672632442,0,0
v18_1652,পাকিস্তান সীমান্তে ‘সন্ত্রাসী হামলায়’ ৫ সেনা নিহত,corpus_expansion_5000,0.1320041228079202,0,1
v18_1483,তনু হত্যা: ক্ষোভ-প্রতিবাদ সারাদেশে,corpus_expansion_5000,0.2157174811654512,0,1
v18_2275,তালায় ‘বন্দুকযুদ্ধে’ এমএল জনযুদ্ধ পার্টির প্রধান বিদ্যুৎ বাছাড়সহ দু’জন নিহত,corpus_expansion_5000,0.16079228470839807,0,1
v18_0877,বরিশালে ‘বন্দুকযুদ্ধে’ সর্বহারা ক্যাডার নিহত,corpus_expansion_5000,0.2816929299102863,0,1
v18_3525,শিবগঞ্জ পৌর এলাকায় উন্নয়ন প্রকল্পের কাজ শুরু,corpus_expansion_5000,0.2601425988962303,0,0
v18_2016,‘লাইক’ নিয়ে ভয়ে লাইকের উদ্ভাবক,corpus_expansion_5000,0.10433448998783841,0,1
v18_0426,হবু প্রকৌশলীদের পরিবেশ–ভাবনা,new_low_w0_pany,0.2957047666230488,0,0
v18_0626,রেকর্ড গড়া ম্যাচে ইংল্যান্ডের ১৫০ রানে জয়,new_mid_w0_p0,0.6180706475111907,1,0
v18_1589,চাঁদপুরে সড়কে মা-ছেলেসহ নিহত ৫,corpus_expansion_5000,0.13024131768998384,0,1
v18_2223,"নানা স্থানে জঙ্গিবিরোধী শোভাযাত্রা, সমাবেশ",corpus_expansion_5000,0.17009360152742464,0,1
v18_2217,"গুলি, সংঘর্ষ, নির্বাচন বর্জন",corpus_expansion_5000,0.09763169782133935,0,1
v18_4483,"তখন বলেছিলেন যুদ্ধ, এখন বলছেন যুদ্ধ নয়",corpus_expansion_5000,0.3669674878685744,0,0
v18_1485,পাকিস্তানে ‘সম্মান রক্ষায়’ হত্যা: ব্যবস্থা নেয়ার নির্দেশ,corpus_expansion_5000,0.17921858498670093,0,1
v18_1739,অন্তর্দ্বন্দ্বে ‘আনাইয়া ডাকাত’ দলের ৩ জন নিহত,corpus_expansion_5000,0.11168808728458388,0,1
v18_2480,৭৭-এ সমরেশ মজুমদার,corpus_expansion_5000,0.32263931900913917,0,1
v18_2584,মাদক বিক্রেতাসহ গ্রেপ্তার ২৬,corpus_expansion_5000,0.17491898592996105,0,1
v18_2893,দিনাজপুরে বাসের ধাক্কায় নিহত ৩,corpus_expansion_5000,0.21560485737142204,0,1
v18_0149,দরিদ্র আদিবাসীদের মহানুভবতা...,new_mid_w0_p0,0.9541091101732422,1,0
v18_0676,ফরিদপুরে পাঁচটি আ. লীগ ও একটি জাপা নেতার,new_mid_w1_p0,0.30367456718167113,0,0
v18_1261,‘ভৌতিক খুনে’ তরুণীসহ গ্রেপ্তার ৪,corpus_expansion_5000,0.6008650213927951,1,1
v18_4917,ভারতের কোচ হওয়া হলো না হোয়াটমোরের,corpus_expansion_5000,0.3697711562818303,0,0
v18_0012,‘সুযোগ হারিয়েছে বাংলাদেশ’,new_low_w0_pany,0.6689124091320986,1,0
v18_1833,লাখাইয়ে দু’পক্ষের সংঘর্ষে আহত ৪০,corpus_expansion_5000,0.19000580961738978,0,1
v18_3248,ফেইসবুকের ইন্টারনেট হেলিকপ্টার প্রকল্প বন্ধ,corpus_expansion_5000,0.3782274956657841,0,0
v18_1491,ভুতুড়ে মামলা আতঙ্ক,corpus_expansion_5000,0.1982817053282624,0,1
v18_2727,চট্টগ্রামে বাঁশঝাড়ে নবজাতকের লাশ,corpus_expansion_5000,0.2060688837501653,0,1
v18_3686,"শাবি ভর্তি: অনুপস্থিত পরীক্ষার্থীও উত্তীর্ণ, পরে সংশোধন",corpus_expansion_5000,0.16551695481783088,0,0
v18_1424,‘বোমা ছুড়তে গিয়ে’ ট্রাকচাপায় নিহত ২,corpus_expansion_5000,0.12948441562258925,0,1
v18_4605,বিভিন্ন সংগঠনকে সুরক্ষা সামগ্রী আওয়ামী লীগ ত্রাণ উপকমিটির,corpus_expansion_5000,0.17942604086692265,0,0
v18_4595,আমার মাথার ওপর থেকে হাত সরিয়ে নেবেন না কখনো,corpus_expansion_5000,0.807824604596157,1,0
